0.10000100000000001	14927.428432166405
0.20000100000000001	14927.428424566569
0.30000100000000002	14927.428419218222
0.40000100000000005	14927.428407480278
0.50000100000000003	14927.428390217186
0.60000100000000001	14927.42836769988
0.70000099999999998	14927.428340021705
0.80000099999999996	14927.428307222955
0.90000099999999994	14927.428269323813
1.0000009999999999	14927.428226335507
1.100001	14927.428178264778
1.2000010000000001	14927.428125115914
1.3000010000000002	14927.428066891771
1.4000010000000003	14927.428003594337
1.5000010000000004	14927.427935225016
1.6000010000000005	14927.427861784852
1.7000010000000005	14927.427783274619
1.8000010000000006	14927.427699694919
1.9000010000000007	14927.427611046207
2.0000010000000006	14927.42751732885
2.1000010000000007	14927.427418543144
2.2000010000000008	14927.427314689323
2.3000010000000009	14927.427205767575
2.4000010000000009	14927.42709177807
2.500001000000001	14927.426972720936
2.6000010000000011	14927.426848596284
2.7000010000000012	14927.426719404206
2.8000010000000013	14927.426585144791
2.9000010000000014	14927.426445818102
3.0000010000000015	14927.426301424202
3.1000010000000016	14927.426151963138
3.2000010000000016	14927.425997434957
3.3000010000000017	14927.425837839699
3.4000010000000018	14927.4256731774
3.5000010000000019	14927.425503448088
3.600001000000002	14927.425328651787
3.7000010000000021	14927.425148788529
3.8000010000000022	14927.42496385833
3.9000010000000023	14927.424773861205
4.0000010000000019	14927.424578797181
4.1000010000000016	14927.424378666266
4.2000010000000012	14927.424173468482
4.3000010000000009	14927.423963203828
4.4000010000000005	14927.423747872328
4.5000010000000001	14927.423527473986
4.6000009999999998	14927.42330200881
4.7000009999999994	14927.423071476816
4.8000009999999991	14927.422835878004
4.9000009999999987	14927.422595212385
5.0000009999999984	14927.422349479966
5.100000999999998	14927.42209868075
5.2000009999999977	14927.421842814745
5.3000009999999973	14927.421581881959
5.4000009999999969	14927.421315882386
5.5000009999999966	14927.421044816043
5.6000009999999962	14927.420768682925
5.7000009999999959	14927.420487483041
5.8000009999999955	14927.420201216391
5.9000009999999952	14927.419909882979
6.0000009999999948	14927.419613482811
6.1000009999999945	14927.419312015887
6.2000009999999941	14927.419005482208
6.3000009999999937	14927.41869388178
6.4000009999999934	14927.418377214601
6.500000999999993	14927.418055480679
6.6000009999999927	14927.417728680006
6.7000009999999923	14927.4173968126
6.800000999999992	14927.417059878446
6.9000009999999916	14927.416717877551
7.0000009999999913	14927.41637080992
7.1000009999999909	14927.416018675551
7.2000009999999905	14927.415661474448
7.3000009999999902	14927.41529920661
7.4000009999999898	14927.414931872039
7.5000009999999895	14927.414559470733
7.6000009999999891	14927.4141820027
7.7000009999999888	14927.413799467931
7.8000009999999884	14927.413411866435
7.9000009999999881	14927.413019198209
8.0000009999999886	14927.41262146326
8.1000009999999882	14927.412218661575
8.2000009999999879	14927.411810793166
8.3000009999999875	14927.411397858032
8.4000009999999872	14927.410979856168
8.5000009999999868	14927.410556787583
8.6000009999999865	14927.410128652271
8.7000009999999861	14927.409695450235
8.8000009999999858	14927.409257181474
8.9000009999999854	14927.408813845988
9.000000999999985	14927.408365443782
9.1000009999999847	14927.407911974848
9.2000009999999843	14927.407453439195
9.300000999999984	14927.406989836816
9.4000009999999836	14927.406521167713
9.5000009999999833	14927.406047431892
9.6000009999999829	14927.405568629349
9.7000009999999826	14927.405084760079
9.8000009999999822	14927.404595824089
9.9000009999999818	14927.404101821377
10.000000999999981	14927.403602751945
10.100000999999981	14927.40309861579
10.200000999999981	14927.402589412914
10.30000099999998	14927.402075143313
10.40000099999998	14927.401555806991
10.50000099999998	14927.401031403951
10.600000999999979	14927.400501934189
10.700000999999979	14927.399967397705
10.800000999999979	14927.399427794495
10.900000999999978	14927.398883124562
11.000000999999978	14927.398333387915
11.100000999999978	14927.397778584538
11.200000999999977	14927.397218714443
11.300000999999977	14927.396653777625
11.400000999999977	14927.396083774087
11.500000999999976	14927.395508703823
11.600000999999976	14927.394928566837
11.700000999999975	14927.394343363128
11.800000999999975	14927.393753092696
11.900000999999975	14927.393157755541
12.000000999999974	14927.392557351664
12.100000999999974	14927.39195188106
12.200000999999974	14927.391341343739
12.300000999999973	14927.390725739686
12.400000999999973	14927.390105068913
12.500000999999973	14927.389479331418
12.600000999999972	14927.388848527195
12.700000999999972	14927.388212656246
12.800000999999972	14927.387571718577
12.900000999999971	14927.38692571418
13.000000999999971	14927.386274643053
13.10000099999997	14927.385618505206
13.20000099999997	14927.384957300632
13.30000099999997	14927.38429102933
13.400000999999969	14927.383619691302
13.500000999999969	14927.382943286546
13.600000999999969	14927.382261815064
13.700000999999968	14927.381575276853
13.800000999999968	14927.380883671916
13.900000999999968	14927.380187000248
14.000000999999967	14927.379485261856
14.100000999999967	14927.378778456732
14.200000999999967	14927.378066584877
14.300000999999966	14927.377349646296
14.400000999999966	14927.376627640986
14.500000999999966	14927.375900568944
14.600000999999965	14927.375168430171
14.700000999999965	14927.374431224669
14.800000999999964	14927.373688952432
14.900000999999964	14927.372941613465
15.000000999999964	14927.372189207766
15.100000999999963	14927.371431735337
15.200000999999963	14927.370669196174
15.300000999999963	14927.369901590275
15.400000999999962	14927.369128917642
15.500000999999962	14927.368351178278
15.600000999999962	14927.367568372178
15.700000999999961	14927.366780499344
15.800000999999961	14927.365987559775
15.900000999999961	14927.365189553468
16.000000999999962	14927.364386480427
16.100000999999963	14927.363578340653
16.200000999999965	14927.362765134138
16.300000999999966	14927.361946860885
16.400000999999968	14927.361123520894
16.500000999999969	14927.360295114167
16.60000099999997	14927.359461640699
16.700000999999972	14927.35862310049
16.800000999999973	14927.357779493546
16.900000999999975	14927.356930819862
